user_id,item_id,rating,timestamp
00ea9b2b113b8820b6aa7d64eadac428,9627755,5,2014-08-15
00ea9b2b113b8820b6aa7d64eadac428,9859436,4,2015-10-29
00ea9b2b113b8820b6aa7d64eadac428,11250317,5,2015-09-01
00ea9b2b113b8820b6aa7d64eadac428,13638131,4,2014-01-29
00ea9b2b113b8820b6aa7d64eadac428,14061957,4,2014-06-19
00ea9b2b113b8820b6aa7d64eadac428,15749186,4,2017-07-27
00ea9b2b113b8820b6aa7d64eadac428,15768409,4,2014-11-15
00ea9b2b113b8820b6aa7d64eadac428,16069030,4,2014-04-04
00ea9b2b113b8820b6aa7d64eadac428,16143347,4,2014-02-01
00ea9b2b113b8820b6aa7d64eadac428,16150830,3,2014-01-08
00ea9b2b113b8820b6aa7d64eadac428,16429619,4,2015-03-21
00ea9b2b113b8820b6aa7d64eadac428,17331828,2,2014-10-12
00ea9b2b113b8820b6aa7d64eadac428,17399160,5,2014-11-02
00ea9b2b113b8820b6aa7d64eadac428,18007564,4,2016-01-12
00ea9b2b113b8820b6aa7d64eadac428,18166936,4,2014-01-01
00ea9b2b113b8820b6aa7d64eadac428,18189606,4,2014-07-23
00ea9b2b113b8820b6aa7d64eadac428,18298225,4,2014-06-01
00ea9b2b113b8820b6aa7d64eadac428,18304322,4,2016-08-24
00ea9b2b113b8820b6aa7d64eadac428,18460392,4,2015-01-05
00ea9b2b113b8820b6aa7d64eadac428,18798983,4,2016-05-17
00ea9b2b113b8820b6aa7d64eadac428,19547856,4,2015-05-30
00ea9b2b113b8820b6aa7d64eadac428,20617636,5,2014-08-19
00ea9b2b113b8820b6aa7d64eadac428,20698530,3,2017-07-30
00ea9b2b113b8820b6aa7d64eadac428,20958632,5,2014-11-24
00ea9b2b113b8820b6aa7d64eadac428,21469068,4,2015-03-11
00ea9b2b113b8820b6aa7d64eadac428,21936988,4,2015-01-13
00ea9b2b113b8820b6aa7d64eadac428,22021611,4,2014-05-29
00ea9b2b113b8820b6aa7d64eadac428,22328546,4,2015-12-07
00ea9b2b113b8820b6aa7d64eadac428,22429350,5,2015-04-18
00ea9b2b113b8820b6aa7d64eadac428,22609317,3,2015-10-12
00ea9b2b113b8820b6aa7d64eadac428,23346358,4,2015-05-05
00ea9b2b113b8820b6aa7d64eadac428,23346377,4,2015-08-01
00ea9b2b113b8820b6aa7d64eadac428,23513349,5,2016-09-07
00ea9b2b113b8820b6aa7d64eadac428,23664731,3,2016-07-26
00ea9b2b113b8820b6aa7d64eadac428,23848145,4,2015-09-02
00ea9b2b113b8820b6aa7d64eadac428,25558608,4,2016-08-22
00ea9b2b113b8820b6aa7d64eadac428,26365537,4,2016-04-23
00ea9b2b113b8820b6aa7d64eadac428,28016509,5,2016-11-14
00ea9b2b113b8820b6aa7d64eadac428,29056083,5,2016-08-04
00ea9b2b113b8820b6aa7d64eadac428,30653853,5,2016-11-23
00ea9b2b113b8820b6aa7d64eadac428,35247769,5,2017-08-02
011e5d5385e430ae11f3725ae9c03bb9,3,5,2014-09-14
011e5d5385e430ae11f3725ae9c03bb9,5,5,2014-09-24
011e5d5385e430ae11f3725ae9c03bb9,11,4,2015-12-01
011e5d5385e430ae11f3725ae9c03bb9,10572,4,2016-02-13
011e5d5385e430ae11f3725ae9c03bb9,13497,4,2016-03-02
011e5d5385e430ae11f3725ae9c03bb9,15881,5,2014-09-18
011e5d5385e430ae11f3725ae9c03bb9,62291,4,2016-02-21
011e5d5385e430ae11f3725ae9c03bb9,10664113,4,2016-03-19
011e5d5385e430ae11f3725ae9c03bb9,18007564,5,2015-06-08
011e5d5385e430ae11f3725ae9c03bb9,18143977,5,2015-01-03
011e5d5385e430ae11f3725ae9c03bb9,18304322,4,2015-06-18
011e5d5385e430ae11f3725ae9c03bb9,18336965,5,2014-11-16
011e5d5385e430ae11f3725ae9c03bb9,18667779,5,2014-03-23
011e5d5385e430ae11f3725ae9c03bb9,18718848,5,2015-03-03
011e5d5385e430ae11f3725ae9c03bb9,19542841,5,2014-11-22
011e5d5385e430ae11f3725ae9c03bb9,19547856,5,2014-08-25
011e5d5385e430ae11f3725ae9c03bb9,20312462,4,2014-08-20
011e5d5385e430ae11f3725ae9c03bb9,20764879,5,2015-11-11
011e5d5385e430ae11f3725ae9c03bb9,21393526,4,2014-11-08
011e5d5385e430ae11f3725ae9c03bb9,21480930,5,2014-10-07
011e5d5385e430ae11f3725ae9c03bb9,22055262,5,2015-03-01
011e5d5385e430ae11f3725ae9c03bb9,22557272,4,2015-06-11
011e5d5385e430ae11f3725ae9c03bb9,22571275,5,2014-12-12
011e5d5385e430ae11f3725ae9c03bb9,23299512,5,2015-12-10
011e5d5385e430ae11f3725ae9c03bb9,27883214,3,2017-04-04
011e5d5385e430ae11f3725ae9c03bb9,28243032,5,2017-02-12
011e5d5385e430ae11f3725ae9c03bb9,28763485,5,2016-10-05
011e5d5385e430ae11f3725ae9c03bb9,29069989,4,2016-08-06
011e5d5385e430ae11f3725ae9c03bb9,29939230,5,2017-02-21
011e5d5385e430ae11f3725ae9c03bb9,30117284,5,2016-10-12
011e5d5385e430ae11f3725ae9c03bb9,30165203,4,2016-08-10
011e5d5385e430ae11f3725ae9c03bb9,30831912,5,2017-05-23
027be0744c9b6fbf81f365bc42e29507,10964,3,2014-01-10
027be0744c9b6fbf81f365bc42e29507,13497,4,2014-07-01
027be0744c9b6fbf81f365bc42e29507,17061,4,2016-10-31
027be0744c9b6fbf81f365bc42e29507,338691,4,2015-01-12
027be0744c9b6fbf81f365bc42e29507,2890090,3,2014-12-16
027be0744c9b6fbf81f365bc42e29507,5886881,4,2017-03-19
027be0744c9b6fbf81f365bc42e29507,6101138,3,2016-10-23
027be0744c9b6fbf81f365bc42e29507,9361589,4,2014-03-17
027be0744c9b6fbf81f365bc42e29507,9579634,4,2015-10-06
027be0744c9b6fbf81f365bc42e29507,15704459,4,2015-05-17
027be0744c9b6fbf81f365bc42e29507,15704486,3,2016-05-22
027be0744c9b6fbf81f365bc42e29507,15839976,4,2015-12-16
027be0744c9b6fbf81f365bc42e29507,16065004,4,2015-12-05
027be0744c9b6fbf81f365bc42e29507,17182126,4,2014-02-04
027be0744c9b6fbf81f365bc42e29507,17934530,3,2015-11-02
027be0744c9b6fbf81f365bc42e29507,18007564,4,2016-01-27
027be0744c9b6fbf81f365bc42e29507,18214414,4,2014-12-21
027be0744c9b6fbf81f365bc42e29507,18635622,4,2016-03-08
027be0744c9b6fbf81f365bc42e29507,18739426,4,2016-04-09
027be0744c9b6fbf81f365bc42e29507,18966806,4,2016-03-29
027be0744c9b6fbf81f365bc42e29507,18966819,4,2015-12-31
027be0744c9b6fbf81f365bc42e29507,19161852,4,2017-09-07
027be0744c9b6fbf81f365bc42e29507,20518872,3,2016-06-17
027be0744c9b6fbf81f365bc42e29507,21418013,4,2015-04-16
027be0744c9b6fbf81f365bc42e29507,21480930,4,2014-11-25
027be0744c9b6fbf81f365bc42e29507,21535271,3,2015-08-04
027be0744c9b6fbf81f365bc42e29507,22544764,5,2015-08-10
027be0744c9b6fbf81f365bc42e29507,25735012,4,2016-01-29
027be0744c9b6fbf81f365bc42e29507,27774758,3,2017-10-11
027be0744c9b6fbf81f365bc42e29507,30831912,3,2017-10-16
02995c65b36af2e12e41f56a5277a938,60510,5,2014-07-05
02995c65b36af2e12e41f56a5277a938,162085,4,2014-01-22
02995c65b36af2e12e41f56a5277a938,5664985,5,2014-07-31
02995c65b36af2e12e41f56a5277a938,6567017,5,2015-05-20
02995c65b36af2e12e41f56a5277a938,6777616,5,2015-06-02
02995c65b36af2e12e41f56a5277a938,7600924,4,2016-08-02
02995c65b36af2e12e41f56a5277a938,7741325,5,2015-11-27
02995c65b36af2e12e41f56a5277a938,11262424,4,2015-01-04
02995c65b36af2e12e41f56a5277a938,11387515,5,2014-03-15
02995c65b36af2e12e41f56a5277a938,11408650,5,2015-02-20
02995c65b36af2e12e41f56a5277a938,11455096,5,2015-02-26
02995c65b36af2e12e41f56a5277a938,11479285,4,2014-07-15
02995c65b36af2e12e41f56a5277a938,11594337,5,2015-04-01
02995c65b36af2e12e41f56a5277a938,11808950,5,2014-02-09
02995c65b36af2e12e41f56a5277a938,12283261,5,2016-02-21
02995c65b36af2e12e41f56a5277a938,12425532,5,2014-09-02
02995c65b36af2e12e41f56a5277a938,12432220,5,2014-09-09
02995c65b36af2e12e41f56a5277a938,12513614,4,2014-09-24
02995c65b36af2e12e41f56a5277a938,12950372,5,2016-06-06
02995c65b36af2e12e41f56a5277a938,13138635,5,2016-01-26
02995c65b36af2e12e41f56a5277a938,13262783,5,2014-08-20
02995c65b36af2e12e41f56a5277a938,13369678,4,2014-05-17
02995c65b36af2e12e41f56a5277a938,13372690,5,2014-06-13
02995c65b36af2e12e41f56a5277a938,13402447,4,2014-10-20
02995c65b36af2e12e41f56a5277a938,13450339,5,2015-07-22
02995c65b36af2e12e41f56a5277a938,13496084,4,2014-12-04
02995c65b36af2e12e41f56a5277a938,13561164,5,2015-07-07
02995c65b36af2e12e41f56a5277a938,15513156,5,2015-12-07
02995c65b36af2e12e41f56a5277a938,15717943,5,2014-05-14
02995c65b36af2e12e41f56a5277a938,15745753,5,2014-09-06
02995c65b36af2e12e41f56a5277a938,15768191,5,2014-06-30
02995c65b36af2e12e41f56a5277a938,15937108,5,2014-11-01
02995c65b36af2e12e41f56a5277a938,16069030,5,2016-03-27
02995c65b36af2e12e41f56a5277a938,16143347,5,2015-07-16
02995c65b36af2e12e41f56a5277a938,16151178,5,2014-06-23
02995c65b36af2e12e41f56a5277a938,17233800,5,2015-07-03
02995c65b36af2e12e41f56a5277a938,17334061,5,2014-12-25
02995c65b36af2e12e41f56a5277a938,17334062,4,2014-12-21
02995c65b36af2e12e41f56a5277a938,17334063,5,2014-07-14
02995c65b36af2e12e41f56a5277a938,17334064,3,2014-07-14
02995c65b36af2e12e41f56a5277a938,17334065,5,2014-12-25
02995c65b36af2e12e41f56a5277a938,17334066,5,2014-12-21
02995c65b36af2e12e41f56a5277a938,17334074,5,2014-05-08
02995c65b36af2e12e41f56a5277a938,17334077,5,2014-05-08
02995c65b36af2e12e41f56a5277a938,17399160,5,2015-12-13
02995c65b36af2e12e41f56a5277a938,17457124,5,2014-10-21
02995c65b36af2e12e41f56a5277a938,18079804,5,2015-05-09
02995c65b36af2e12e41f56a5277a938,18140047,5,2015-08-01
02995c65b36af2e12e41f56a5277a938,18144053,5,2015-04-09
02995c65b36af2e12e41f56a5277a938,18460392,5,2015-10-23
02995c65b36af2e12e41f56a5277a938,18525702,5,2016-04-17
02995c65b36af2e12e41f56a5277a938,18798983,5,2016-11-07
02995c65b36af2e12e41f56a5277a938,18812716,5,2016-10-22
02995c65b36af2e12e41f56a5277a938,20983362,5,2017-05-23
02995c65b36af2e12e41f56a5277a938,22428828,5,2015-06-18
02995c65b36af2e12e41f56a5277a938,23129410,4,2017-04-08
02995c65b36af2e12e41f56a5277a938,23278280,5,2016-09-04
02995c65b36af2e12e41f56a5277a938,23380998,5,2015-06-18
02995c65b36af2e12e41f56a5277a938,23380999,5,2016-01-27
02995c65b36af2e12e41f56a5277a938,23381006,5,2016-07-08
02995c65b36af2e12e41f56a5277a938,23381009,5,2016-12-27
02995c65b36af2e12e41f56a5277a938,23381014,5,2016-12-27
02995c65b36af2e12e41f56a5277a938,24365190,5,2016-01-29
02995c65b36af2e12e41f56a5277a938,24378015,5,2017-01-04
02995c65b36af2e12e41f56a5277a938,24422492,4,2017-05-30
02995c65b36af2e12e41f56a5277a938,24920901,4,2016-10-23
02995c65b36af2e12e41f56a5277a938,25614492,5,2016-12-06
02995c65b36af2e12e41f56a5277a938,25644601,5,2015-12-07
02a765c7f623e37bb80f0fb230ef773d,1672727,3,2014-08-19
02a765c7f623e37bb80f0fb230ef773d,7766027,3,2014-03-12
02a765c7f623e37bb80f0fb230ef773d,8205669,1,2015-12-05
02a765c7f623e37bb80f0fb230ef773d,8475505,3,2016-05-31
02a765c7f623e37bb80f0fb230ef773d,10798416,3,2014-03-14
02a765c7f623e37bb80f0fb230ef773d,12507214,3,2015-08-27
02a765c7f623e37bb80f0fb230ef773d,13206828,4,2016-06-22
02a765c7f623e37bb80f0fb230ef773d,13206900,5,2016-06-27
02a765c7f623e37bb80f0fb230ef773d,13326831,3,2014-09-04
02a765c7f623e37bb80f0fb230ef773d,13517455,3,2016-10-24
02a765c7f623e37bb80f0fb230ef773d,13574417,3,2017-03-15
02a765c7f623e37bb80f0fb230ef773d,13618440,4,2014-05-30
02a765c7f623e37bb80f0fb230ef773d,15704459,5,2014-12-20
02a765c7f623e37bb80f0fb230ef773d,15704486,4,2017-05-26
02a765c7f623e37bb80f0fb230ef773d,15714476,4,2015-10-29
02a765c7f623e37bb80f0fb230ef773d,15790873,3,2014-02-18
02a765c7f623e37bb80f0fb230ef773d,15839984,3,2016-07-02
02a765c7f623e37bb80f0fb230ef773d,15944406,3,2014-05-06
02a765c7f623e37bb80f0fb230ef773d,16056408,2,2016-05-25
02a765c7f623e37bb80f0fb230ef773d,16068780,3,2016-03-02
02a765c7f623e37bb80f0fb230ef773d,16070143,2,2014-09-10
02a765c7f623e37bb80f0fb230ef773d,16101128,3,2015-12-28
02a765c7f623e37bb80f0fb230ef773d,17165932,3,2015-06-07
02a765c7f623e37bb80f0fb230ef773d,17182126,4,2014-05-13
02a765c7f623e37bb80f0fb230ef773d,17332564,3,2015-08-12
02a765c7f623e37bb80f0fb230ef773d,17332969,3,2014-09-19
02a765c7f623e37bb80f0fb230ef773d,17404295,3,2017-05-10
02a765c7f623e37bb80f0fb230ef773d,18007564,5,2015-10-05
02a765c7f623e37bb80f0fb230ef773d,18053060,3,2014-05-08
02a765c7f623e37bb80f0fb230ef773d,18602341,3,2015-12-23
02a765c7f623e37bb80f0fb230ef773d,18798983,3,2017-02-25
02a765c7f623e37bb80f0fb230ef773d,20572939,3,2014-09-29
02a765c7f623e37bb80f0fb230ef773d,20613491,3,2016-09-14
02a765c7f623e37bb80f0fb230ef773d,20958632,4,2016-08-21
02a765c7f623e37bb80f0fb230ef773d,21412202,4,2016-04-10
02a765c7f623e37bb80f0fb230ef773d,22465605,3,2016-06-03
02a765c7f623e37bb80f0fb230ef773d,22489107,3,2016-06-25
02a765c7f623e37bb80f0fb230ef773d,23129410,4,2015-04-01
02a765c7f623e37bb80f0fb230ef773d,23308084,3,2017-03-04
02a765c7f623e37bb80f0fb230ef773d,23848559,4,2017-06-18
02a765c7f623e37bb80f0fb230ef773d,24585267,3,2016-05-01
02a765c7f623e37bb80f0fb230ef773d,25644601,1,2015-01-01
02a765c7f623e37bb80f0fb230ef773d,25689074,3,2016-07-10
02a765c7f623e37bb80f0fb230ef773d,26074181,3,2016-04-27
02a765c7f623e37bb80f0fb230ef773d,27883214,2,2017-03-22
02a765c7f623e37bb80f0fb230ef773d,28449207,4,2017-06-26
0351df2c91022c8c020fdedd210456d6,16304,3,2015-09-29
0351df2c91022c8c020fdedd210456d6,29044,3,2014-01-24
0351df2c91022c8c020fdedd210456d6,66559,3,2014-05-15
0351df2c91022c8c020fdedd210456d6,693208,5,2015-05-26
0351df2c91022c8c020fdedd210456d6,2161733,4,2016-02-07
0351df2c91022c8c020fdedd210456d6,6493208,3,2015-07-09
0351df2c91022c8c020fdedd210456d6,8667848,2,2014-10-05
0351df2c91022c8c020fdedd210456d6,11250053,2,2015-04-01
0351df2c91022c8c020fdedd210456d6,11387515,3,2015-06-07
0351df2c91022c8c020fdedd210456d6,11870085,3,2014-04-06
0351df2c91022c8c020fdedd210456d6,12868761,3,2016-08-06
0351df2c91022c8c020fdedd210456d6,15818107,4,2014-05-28
0351df2c91022c8c020fdedd210456d6,16115612,3,2014-03-25
0351df2c91022c8c020fdedd210456d6,16143347,3,2014-10-29
0351df2c91022c8c020fdedd210456d6,17333319,3,2014-06-02
0351df2c91022c8c020fdedd210456d6,17899948,1,2016-02-25
0351df2c91022c8c020fdedd210456d6,18007564,3,2015-08-11
0351df2c91022c8c020fdedd210456d6,18079776,3,2014-06-10
0351df2c91022c8c020fdedd210456d6,18143977,5,2014-11-02
0351df2c91022c8c020fdedd210456d6,18144053,2,2014-05-05
0351df2c91022c8c020fdedd210456d6,18460392,3,2015-06-17
0351df2c91022c8c020fdedd210456d6,18652002,2,2015-11-19
0351df2c91022c8c020fdedd210456d6,18806240,3,2015-12-27
0351df2c91022c8c020fdedd210456d6,19486412,4,2015-05-21
0351df2c91022c8c020fdedd210456d6,21853621,4,2015-05-01
0351df2c91022c8c020fdedd210456d6,22551730,5,2015-10-23
0351df2c91022c8c020fdedd210456d6,22557272,3,2015-03-19
0351df2c91022c8c020fdedd210456d6,23125266,3,2016-12-16
0351df2c91022c8c020fdedd210456d6,23848559,4,2015-11-09
0351df2c91022c8c020fdedd210456d6,24422492,1,2017-02-23
0351df2c91022c8c020fdedd210456d6,25454883,1,2017-03-01
0351df2c91022c8c020fdedd210456d6,25614492,5,2016-04-29
0351df2c91022c8c020fdedd210456d6,25694617,3,2017-09-26
0351df2c91022c8c020fdedd210456d6,27071490,3,2016-06-29
0351df2c91022c8c020fdedd210456d6,27833670,4,2016-11-19
0351df2c91022c8c020fdedd210456d6,28449257,2,2016-09-29
0351df2c91022c8c020fdedd210456d6,29405093,4,2016-10-02
0351df2c91022c8c020fdedd210456d6,29430012,5,2017-02-02
037c382333b7084ccee4cdec7401de90,2657,5,2015-03-28
037c382333b7084ccee4cdec7401de90,3590,5,2017-07-07
037c382333b7084ccee4cdec7401de90,3682,4,2017-09-13
037c382333b7084ccee4cdec7401de90,4989,4,2015-02-22
037c382333b7084ccee4cdec7401de90,10964,5,2016-08-27
037c382333b7084ccee4cdec7401de90,16343,4,2015-11-01
037c382333b7084ccee4cdec7401de90,19057,5,2017-06-24
037c382333b7084ccee4cdec7401de90,21787,4,2015-08-11
037c382333b7084ccee4cdec7401de90,24178,5,2014-09-25
037c382333b7084ccee4cdec7401de90,26582,2,2014-02-01
037c382333b7084ccee4cdec7401de90,34268,5,2014-09-14
037c382333b7084ccee4cdec7401de90,38709,5,2014-08-10
037c382333b7084ccee4cdec7401de90,41424,5,2015-02-11
037c382333b7084ccee4cdec7401de90,49041,4,2014-05-20
037c382333b7084ccee4cdec7401de90,78129,4,2016-01-14
037c382333b7084ccee4cdec7401de90,114162,4,2014-02-25
037c382333b7084ccee4cdec7401de90,119322,5,2017-04-01
037c382333b7084ccee4cdec7401de90,119324,4,2017-06-28
037c382333b7084ccee4cdec7401de90,139253,3,2015-03-27
037c382333b7084ccee4cdec7401de90,236093,5,2014-10-05
037c382333b7084ccee4cdec7401de90,428263,3,2014-12-28
037c382333b7084ccee4cdec7401de90,608474,4,2015-09-26
037c382333b7084ccee4cdec7401de90,693208,4,2014-11-04
037c382333b7084ccee4cdec7401de90,1162543,4,2015-01-25
037c382333b7084ccee4cdec7401de90,2120932,4,2014-05-23
037c382333b7084ccee4cdec7401de90,4374400,5,2016-03-23
037c382333b7084ccee4cdec7401de90,4502507,4,2014-06-09
037c382333b7084ccee4cdec7401de90,6101138,5,2016-11-29
037c382333b7084ccee4cdec7401de90,7091488,4,2014-02-12
037c382333b7084ccee4cdec7401de90,7664041,5,2017-06-10
037c382333b7084ccee4cdec7401de90,7937462,4,2016-02-04
037c382333b7084ccee4cdec7401de90,7981206,4,2014-02-15
037c382333b7084ccee4cdec7401de90,8205669,4,2014-02-15
037c382333b7084ccee4cdec7401de90,8492825,5,2016-09-01
037c382333b7084ccee4cdec7401de90,9962040,4,2014-02-21
037c382333b7084ccee4cdec7401de90,10161216,4,2017-09-26
037c382333b7084ccee4cdec7401de90,10407279,4,2015-05-16
037c382333b7084ccee4cdec7401de90,10950924,5,2015-03-28
037c382333b7084ccee4cdec7401de90,11235712,3,2015-03-05
037c382333b7084ccee4cdec7401de90,12275680,4,2015-03-18
037c382333b7084ccee4cdec7401de90,13206760,4,2015-11-27
